name,temp,humidity,precip,precipcover,windgust,solarradiation,solarenergy,uvindex,O3,SO2
bangkok,28.9,77.9,18.76,16.67,18.533333333333335,163.2,14.2,7,27.0,1.1428571428571428
bangkok,29.7,72.2,0.001,4.17,26.166666666666668,151.6,13.1,7,33.0,1.25
bangkok,30.2,69.0,0.0,0.0,22.791999999999998,176.1,15.4,7,22.0,1.6206896551724137
bangkok,29.8,68.9,0.0,0.0,20.9,117.7,10.1,4,6.0,12.0
bangkok,27.9,82.6,7.172,16.67,33.5,94.5,8.3,4,7.0,22.541666666666668
bangkok,29.1,73.7,0.146,4.17,36.0,111.5,9.7,4,12.0,1.0
bangkok,28.8,63.8,0.0,0.0,37.1,230.7,19.7,8,25.0,1.434782608695652
bangkok,28.9,62.1,0.0,0.0,21.2,268.6,23.1,9,28.0,1.0
bangkok,29.0,61.8,0.0,0.0,23.0,229.2,19.7,9,18.0,1.8235294117647058
bangkok,28.3,61.1,0.0,0.0,38.9,217.9,18.8,8,25.0,1.0
bangkok,28.0,57.5,0.0,0.0,22.78,268.9,23.2,9,26.0,1.0
bangkok,27.8,55.2,0.0,0.0,22.791999999999998,271.0,23.3,9,22.0,1.6206896551724137
bangkok,27.7,49.9,0.0,0.0,38.9,271.3,23.4,9,20.0,1.625
bangkok,27.4,61.1,0.0,0.0,23.479545454545452,194.8,16.8,8,24.0,1.28
bangkok,28.2,68.3,0.0,0.0,24.7,207.9,17.9,9,24.0,1.28
bangkok,28.9,64.2,0.0,0.0,19.06,220.4,19.0,9,31.0,1.2727272727272727
bangkok,28.7,62.0,0.0,0.0,23.0,228.0,19.5,8,28.0,1.5263157894736843
bangkok,28.2,57.3,0.0,0.0,19.4,227.5,19.7,8,22.0,1.6206896551724137
bangkok,28.7,61.1,0.0,0.0,27.7,237.3,20.7,8,22.0,1.6206896551724137
bangkok,29.7,62.6,0.0,0.0,30.6,212.8,18.4,8,27.0,1.1428571428571428
bangkok,30.3,64.0,0.008,4.17,29.5,235.7,20.3,8,15.0,2.0
bangkok,29.8,66.9,1.631,8.33,18.7,240.9,20.9,9,10.0,1.9230769230769231
bangkok,27.8,84.8,8.505,12.5,35.3,182.8,15.7,8,14.0,1.25
bangkok,28.7,79.4,12.054,4.17,19.1,229.8,19.9,8,12.0,1.125
bangkok,28.2,78.9,0.352,12.5,25.354545454545452,206.8,17.8,8,18.0,1.8235294117647058
bangkok,28.8,75.7,1.58,12.5,19.1,145.3,12.4,7,14.0,1.25
bangkok,27.7,85.8,2.279,12.5,20.2,181.1,15.7,8,21.0,1.2222222222222223
bangkok,28.8,81.1,0.759,8.33,23.8,118.9,10.2,6,9.0,3.342857142857143
bangkok,28.5,72.4,0.25,8.33,24.1,87.5,7.6,4,15.0,2.0
bangkok,29.2,69.2,0.085,4.17,27.7,117.1,9.9,6,20.0,1.625
bangkok,30.3,67.2,0.0,0.0,20.5,123.3,10.8,6,16.0,1.4242424242424243
bangkok,29.2,74.2,30.303,4.17,33.5,85.5,7.5,4,5.0,4.857142857142857
bangkok,27.2,91.4,23.614,25.0,25.354545454545452,73.4,6.3,3,11.0,1.894736842105263
bangkok,27.6,86.0,11.975,12.5,46.4,85.5,7.4,4,6.0,12.0
bangkok,27.1,87.6,4.169,16.67,24.944000000000003,97.3,8.5,3,13.0,2.15625
bangkok,27.6,85.9,0.756,12.5,32.54090909090909,87.8,7.7,4,10.0,1.9230769230769231
bangkok,28.6,81.0,5.971,8.33,20.5,107.7,9.3,5,14.0,1.0
bangkok,29.0,81.5,10.785,12.5,23.232499999999998,92.5,8.1,4,16.0,1.0
bangkok,29.1,80.2,0.783,4.17,24.52,106.0,9.1,5,8.0,1.0
bangkok,28.8,78.2,0.1,4.17,22.7,105.1,9.3,4,6.0,1.0
bangkok,29.0,77.0,12.855,8.33,23.479545454545452,106.8,9.3,5,17.0,2.0
bangkok,28.1,69.0,0.0,0.0,19.4,115.0,10.0,5,11.0,1.0
bangkok,28.5,71.8,0.247,4.17,19.8,102.8,8.8,5,14.0,1.0
bangkok,29.0,72.4,0.0,0.0,38.9,116.9,10.2,5,9.0,1.0
bangkok,28.6,69.5,0.359,8.33,20.2,112.8,9.9,5,14.0,1.0
bangkok,28.6,68.4,0.0,0.0,18.4,99.0,8.6,4,21.0,2.0
bangkok,28.5,69.4,0.0,0.0,20.2,106.8,9.1,5,15.0,2.0
bangkok,29.2,67.7,0.03,4.17,19.8,85.7,7.4,4,25.0,2.0
bangkok,29.2,68.5,0.0,0.0,24.944000000000003,126.9,10.9,6,14.0,1.0
bangkok,28.9,64.3,0.0,0.0,33.5,95.5,8.2,5,18.0,1.0
bangkok,27.8,63.3,0.0,0.0,31.0,98.3,8.6,4,10.0,1.0
bangkok,25.8,61.3,0.0,0.0,36.4,96.9,8.4,4,13.0,1.0
bangkok,24.5,59.7,0.0,0.0,22.3,99.6,8.6,4,15.0,1.0
bangkok,25.1,58.9,0.0,0.0,19.90952380952381,233.0,20.2,8,1.0,1.0
bangkok,26.4,62.9,0.0,0.0,21.2,94.7,8.3,5,5.0,2.0
bangkok,27.3,64.2,0.0,0.0,34.6,89.4,7.7,4,16.0,1.0
bangkok,24.0,54.8,0.0,0.0,38.9,88.3,7.9,4,23.0,1.0
bangkok,22.8,51.3,0.0,0.0,20.5,92.3,8.0,4,25.0,2.0
bangkok,24.4,56.2,0.0,0.0,22.7,93.5,8.3,4,30.0,2.0
bangkok,26.3,58.2,0.0,0.0,18.7,100.1,8.7,5,35.0,1.0
bangkok,26.6,65.7,0.0,0.0,18.423529411764704,86.0,7.5,4,27.0,1.0
bangkok,27.2,61.6,0.0,0.0,27.4,89.3,7.8,4,22.0,2.0
bangkok,25.8,59.6,0.0,0.0,27.4,98.7,8.6,4,21.0,1.0
bangkok,25.1,60.4,0.0,0.0,37.1,98.3,8.2,4,24.0,1.0
bangkok,25.3,56.6,0.0,0.0,23.232499999999998,92.3,8.0,4,21.0,1.0
bangkok,25.4,57.8,0.0,0.0,19.90952380952381,93.5,8.1,4,24.0,1.0
bangkok,26.0,59.3,0.0,0.0,19.385714285714286,92.3,7.9,3,22.0,1.0
bangkok,26.5,57.9,0.0,0.0,24.7,102.0,9.0,4,24.0,1.0
bangkok,26.2,62.2,0.0,0.0,19.8,94.3,8.2,4,26.0,1.0
bangkok,25.5,62.7,0.0,0.0,25.6,98.2,8.5,4,27.0,1.0
bangkok,24.8,59.6,0.0,0.0,31.7,100.9,8.7,5,24.0,1.0
bangkok,25.3,59.8,0.0,0.0,29.5,103.2,8.8,4,24.0,1.0
bangkok,26.9,59.2,0.0,0.0,27.7,104.1,9.1,8,24.0,2.0
bangkok,27.6,56.1,0.0,0.0,28.1,103.6,9.0,5,23.0,2.0
bangkok,27.2,59.5,0.0,0.0,24.8,96.8,8.3,4,19.0,1.0
bangkok,26.7,58.4,0.0,0.0,28.1,101.3,8.7,5,20.0,1.0
bangkok,25.5,52.7,0.0,0.0,44.6,108.5,9.3,5,18.0,2.0
bangkok,26.7,52.8,0.0,0.0,23.4,88.2,7.7,3,32.0,2.0
bangkok,28.1,54.7,0.0,0.0,23.0,108.3,9.4,6,17.0,1.0
bangkok,28.0,64.8,0.0,0.0,29.5,98.5,8.5,4,10.0,1.9230769230769231
bangkok,26.1,78.9,0.0,0.0,19.8,59.2,5.1,2,22.0,1.0
bangkok,27.1,78.0,0.838,8.33,21.2,91.0,7.9,4,24.0,1.0
bangkok,28.0,78.4,0.0,0.0,20.9,95.3,8.1,5,28.0,1.5263157894736843
bangkok,28.3,75.5,0.0,0.0,19.8,111.2,9.6,6,39.0,2.6666666666666665
bangkok,28.1,69.6,0.0,0.0,23.232499999999998,126.4,10.9,6,31.0,1.2727272727272727
bangkok,28.0,65.8,0.0,0.0,24.7,125.3,10.9,6,27.0,1.0
bangkok,27.9,67.8,0.0,0.0,28.111278195488723,113.5,9.8,5,22.0,1.0
bangkok,27.6,60.8,0.0,0.0,38.9,117.8,10.2,5,26.0,2.0
bangkok,26.8,56.8,0.0,0.0,25.2,112.5,9.6,5,28.0,2.0
bangkok,26.7,56.9,0.0,0.0,33.5,120.3,10.2,6,80.0,1.0
bangkok,26.9,53.7,0.0,0.0,28.4875,138.0,12.1,6,32.0,2.0
bangkok,26.8,52.6,0.0,0.0,19.06,135.5,11.7,7,39.0,2.0
bangkok,28.1,52.5,0.0,0.0,19.06,137.9,11.9,7,22.0,2.0
bangkok,28.3,54.1,0.0,0.0,46.4,107.8,9.4,4,25.0,1.0
bangkok,24.7,53.4,0.0,0.0,47.5,136.6,11.9,7,42.0,1.0
bangkok,26.1,53.6,0.0,0.0,18.0,142.7,12.4,7,21.0,1.0
bangkok,27.1,55.3,0.0,0.0,37.1,133.5,11.4,6,16.0,1.0
bangkok,25.3,57.7,0.0,0.0,33.5,105.5,9.3,4,18.0,1.0
bangkok,24.1,53.0,0.0,0.0,37.1,144.1,12.4,6,21.0,2.0
bangkok,22.9,48.4,0.0,0.0,29.02777777777778,146.0,12.6,7,63.0,2.0
bangkok,25.0,47.6,0.0,0.0,31.7,143.1,12.4,6,55.0,3.0
bangkok,27.1,51.3,0.0,0.0,18.6,125.7,10.8,5,58.0,2.0
bangkok,28.9,56.9,0.0,0.0,18.423529411764704,128.0,11.0,5,23.0,1.2692307692307692
bangkok,29.3,68.2,0.0,0.0,23.232499999999998,75.1,6.5,3,22.0,1.0
bangkok,28.9,75.9,0.0,0.0,22.3,105.6,9.0,5,18.0,1.8235294117647058
bangkok,28.6,74.6,0.0,0.0,35.3,102.8,8.9,5,13.0,1.0
bangkok,28.8,78.0,0.0,0.0,38.9,102.4,8.8,6,9.0,1.0
bangkok,28.9,73.8,0.0,0.0,27.0,131.9,11.3,6,11.0,1.894736842105263
bangkok,29.5,72.4,0.0,0.0,26.3,154.7,13.5,7,9.0,1.0
bangkok,29.2,74.7,0.0,0.0,29.5,112.2,9.9,5,7.0,1.0
bangkok,29.1,72.6,0.0,0.0,26.3,131.7,11.2,5,8.0,1.0
bangkok,29.6,69.5,0.0,0.0,38.9,269.5,23.3,9,9.0,1.0
bangkok,29.5,72.8,0.0,0.0,30.6,264.1,22.8,9,8.0,3.5185185185185186
bangkok,29.3,74.4,0.0,0.0,35.3,262.5,22.6,9,16.0,1.4242424242424243
bangkok,29.9,73.5,0.0,0.0,31.3,274.3,23.7,9,5.0,4.857142857142857
bangkok,26.3,87.3,37.55,12.5,27.7,108.5,9.5,6,16.0,1.0
bangkok,26.6,74.7,10.668,8.33,37.8,158.2,13.6,9,23.0,1.0
bangkok,27.0,63.9,0.0,0.0,23.0,237.4,20.5,9,23.0,2.0
bangkok,27.8,57.7,0.0,0.0,20.2,275.0,23.9,10,45.0,2.0
bangkok,29.0,58.1,0.0,0.0,22.78,276.5,23.9,10,21.0,1.0
bangkok,28.8,57.6,0.0,0.0,38.9,163.8,14.2,7,28.0,1.0
bangkok,28.6,57.6,0.0,0.0,20.2,175.1,15.2,7,31.0,1.0
bangkok,29.1,53.5,0.0,0.0,38.9,177.0,15.2,7,37.0,1.0
bangkok,28.9,53.5,0.0,0.0,20.304166666666667,160.8,13.8,7,33.0,2.0
bangkok,29.6,52.9,0.0,0.0,35.3,171.3,14.8,7,19.0,1.4482758620689655
bangkok,28.3,50.4,0.0,0.0,44.6,173.5,15.2,7,32.0,1.5
bangkok,26.3,53.1,0.0,0.0,37.8,173.5,14.8,7,24.0,1.28
bangkok,25.7,55.3,0.0,0.0,25.2,174.2,14.9,6,36.0,1.0
bangkok,27.4,53.0,0.0,0.0,35.3,178.2,15.2,7,33.0,1.0
bangkok,29.2,53.2,0.0,0.0,23.479545454545452,186.3,16.2,7,32.0,1.0
bangkok,30.4,49.7,0.0,0.0,37.1,175.4,15.1,6,31.0,1.2727272727272727
bangkok,28.9,49.0,0.0,0.0,33.1,158.4,13.4,6,28.0,1.5263157894736843
bangkok,28.3,53.1,0.0,0.0,21.6,136.0,11.5,5,31.0,1.2727272727272727
bangkok,28.2,55.1,0.0,0.0,25.6,139.7,12.1,6,31.0,1.2727272727272727
bangkok,28.6,54.7,0.0,0.0,29.5,148.3,12.7,6,37.0,2.2857142857142856
bangkok,29.3,56.6,0.0,0.0,19.385714285714286,139.8,12.0,5,41.0,3.0
bangkok,29.8,63.6,0.0,0.0,18.423529411764704,137.2,11.8,5,31.0,1.2727272727272727
bangkok,29.8,68.9,0.0,0.0,18.4,132.7,11.6,5,33.0,1.25
bangkok,29.7,69.7,0.0,0.0,19.90952380952381,128.9,11.2,5,24.0,1.28
bangkok,29.4,73.1,0.0,0.0,23.4,102.6,8.9,4,20.0,1.625
bangkok,29.6,73.0,0.0,0.0,23.4,100.0,8.6,4,12.0,1.125
bangkok,28.3,67.3,4.665,16.67,33.5,106.9,9.2,5,20.0,1.0
bangkok,28.6,58.5,0.0,0.0,18.0,154.4,13.3,6,14.0,1.25
bangkok,29.2,64.0,0.0,0.0,23.0,196.1,17.0,9,13.0,2.15625
bangkok,29.5,67.3,0.1,4.17,25.6,174.8,15.1,8,23.0,1.2692307692307692
bangkok,29.6,69.1,0.0,0.0,25.2,155.8,13.4,6,23.0,1.2692307692307692
bangkok,29.9,69.7,0.0,0.0,31.7,269.3,23.1,10,18.0,1.8235294117647058
bangkok,29.8,71.1,0.0,0.0,31.7,266.7,23.1,9,18.0,1.8235294117647058
bangkok,30.2,70.6,0.0,0.0,37.1,303.7,26.4,10,15.0,2.0
bangkok,30.3,71.3,0.0,0.0,34.9,307.8,26.7,10,16.0,1.4242424242424243
bangkok,30.4,71.7,0.0,0.0,36.4,309.5,26.8,10,13.0,2.15625
bangkok,30.6,70.7,0.0,0.0,33.1,306.0,26.5,10,24.0,1.28
bangkok,30.8,72.2,0.0,0.0,31.3,305.7,26.4,10,18.0,1.8235294117647058
bangkok,30.9,71.8,0.0,0.0,34.6,310.1,26.8,10,16.0,1.4242424242424243
bangkok,31.1,69.9,0.0,0.0,40.7,312.4,27.0,10,16.0,1.4242424242424243
bangkok,30.8,70.3,0.0,0.0,33.1,310.5,26.8,10,15.0,2.0
bangkok,30.5,69.6,0.0,0.0,35.6,202.4,17.5,8,13.0,2.15625
bangkok,30.8,64.2,0.0,0.0,33.1,215.8,18.7,8,14.0,1.25
bangkok,30.0,72.0,0.0,0.0,34.6,147.6,12.8,6,17.0,1.1851851851851851
bangkok,31.1,69.8,0.0,0.0,37.1,181.5,15.7,7,20.0,1.625
bangkok,31.0,69.1,0.0,0.0,36.0,173.1,15.0,6,82.0,5.06753899265526
bangkok,30.4,71.4,0.659,4.17,36.7,115.3,10.0,6,31.0,1.2727272727272727
bangkok,31.8,59.3,0.0,0.0,33.1,200.6,17.2,7,43.0,1.0
bangkok,31.8,61.9,0.0,0.0,34.2,180.0,15.6,7,36.0,1.3
bangkok,31.8,56.6,0.0,0.0,31.0,201.0,17.4,7,32.0,1.5
bangkok,32.1,65.0,0.0,0.0,28.4,189.9,16.4,7,14.0,1.25
bangkok,30.2,70.9,0.025,8.33,33.1,81.5,6.8,3,18.0,1.8235294117647058
bangkok,31.3,68.4,0.001,4.17,36.0,196.0,16.8,10,67.0,5.06753899265526
bangkok,31.3,67.7,0.0,0.0,22.7,142.0,12.1,6,19.0,1.4482758620689655
bangkok,31.6,69.3,0.0,0.0,33.5,220.4,19.0,10,24.0,1.28
bangkok,32.1,68.3,0.0,0.0,34.9,166.5,14.2,6,18.0,1.8235294117647058
bangkok,31.9,71.2,0.0,0.0,36.0,163.0,14.1,6,23.0,1.2692307692307692
bangkok,32.3,66.9,0.0,0.0,38.5,189.8,16.4,10,23.0,1.2692307692307692
bangkok,32.2,66.2,0.0,0.0,34.2,146.9,12.6,10,22.0,1.6206896551724137
bangkok,32.1,68.9,0.0,0.0,32.8,146.0,12.5,5,17.0,1.1851851851851851
bangkok,30.4,74.1,0.072,4.17,27.4,90.6,7.9,3,21.0,1.2222222222222223
bangkok,31.9,64.5,0.0,0.0,32.8,228.3,19.6,10,18.0,1.8235294117647058
bangkok,31.9,68.6,0.0,0.0,36.7,152.6,13.0,5,29.0,3.923076923076923
bangkok,32.4,67.7,0.0,0.0,33.1,157.3,13.5,6,28.0,1.5263157894736843
bangkok,33.0,59.2,0.0,0.0,34.6,194.5,16.8,7,21.0,1.2222222222222223
bangkok,33.2,57.7,0.0,0.0,32.4,189.6,16.4,7,19.0,1.4482758620689655
bangkok,33.2,60.7,0.0,0.0,38.9,164.6,14.1,6,9.0,3.342857142857143
bangkok,32.4,65.4,0.0,0.0,30.2,192.0,16.7,7,10.0,1.9230769230769231
bangkok,32.3,65.7,6.196,4.17,29.5,169.4,14.7,6,15.0,2.0
bangkok,31.5,67.7,1.896,8.33,36.7,178.1,15.2,8,10.0,1.9230769230769231
bangkok,27.5,80.1,3.224,25.0,27.0,87.5,7.5,3,41.0,3.0
bangkok,30.5,70.6,0.033,4.17,18.4,159.8,14.0,6,25.0,1.434782608695652
bangkok,31.1,69.5,0.0,0.0,23.0,145.2,12.5,6,16.0,1.4242424242424243
bangkok,32.1,67.5,0.002,4.17,28.1,175.2,15.1,7,14.0,1.25
bangkok,28.5,79.5,18.0,12.5,23.4,64.3,5.6,4,32.0,1.5
bangkok,30.7,68.5,0.075,4.17,20.9,193.9,16.8,7,18.0,1.8235294117647058
bangkok,30.9,72.6,0.17,4.17,51.8,152.6,13.1,8,21.0,1.2222222222222223
bangkok,31.9,67.6,0.0,0.0,24.1,165.6,14.2,7,18.0,1.8235294117647058
bangkok,32.3,67.0,0.0,0.0,28.8,210.1,17.9,7,31.0,1.2727272727272727
bangkok,33.4,63.4,0.0,0.0,31.0,228.3,19.5,8,30.0,1.9090909090909092
bangkok,34.2,58.8,0.0,0.0,33.1,230.0,19.8,8,24.0,1.28
bangkok,34.5,57.4,0.0,0.0,32.8,229.4,19.7,8,15.0,2.0
bangkok,32.8,65.1,0.0,0.0,48.2,150.2,12.8,6,26.0,1.5
bangkok,31.6,66.5,0.033,4.17,22.3,149.6,12.8,6,27.0,1.1428571428571428
bangkok,29.2,74.5,2.191,16.67,22.0,140.6,12.1,6,14.0,1.25
bangkok,30.2,74.6,10.133,8.33,32.852631578947374,107.0,9.2,5,14.0,1.25
bangkok,31.7,65.2,0.15,4.17,35.3,203.0,17.4,7,18.0,1.8235294117647058
bangkok,30.5,71.4,4.036,8.33,28.4,181.0,15.6,9,15.0,2.0
bangkok,31.4,64.8,3.164,16.67,33.1,219.8,18.9,7,15.0,2.0
bangkok,31.6,65.9,2.126,4.17,24.5,179.6,15.5,7,29.0,3.923076923076923
bangkok,31.9,60.8,0.775,8.33,38.9,204.7,17.8,8,25.0,1.434782608695652
bangkok,32.7,58.5,0.0,0.0,25.2,189.5,16.6,7,20.0,1.625
bangkok,33.1,58.0,0.0,0.0,28.8,231.2,19.9,8,23.0,1.2692307692307692
bangkok,33.2,55.3,0.0,0.0,37.1,224.5,19.4,8,25.0,1.434782608695652
bangkok,33.1,53.4,0.0,0.0,33.1,224.4,19.3,7,23.0,1.2692307692307692
bangkok,33.5,56.2,0.0,0.0,32.8,195.5,16.8,7,28.0,1.5263157894736843
bangkok,33.0,60.6,0.0,0.0,25.9,204.3,17.7,8,18.0,1.8235294117647058
bangkok,32.0,61.4,0.0,0.0,32.0,165.3,14.4,7,19.0,1.4482758620689655
bangkok,31.7,63.3,0.08,4.17,21.6,191.3,16.6,7,17.0,1.1851851851851851
bangkok,31.8,63.4,0.523,8.33,26.3,170.8,14.9,8,19.0,1.4482758620689655
bangkok,32.9,58.1,0.0,0.0,28.8,231.3,20.1,7,19.0,1.4482758620689655
bangkok,32.3,62.4,2.123,12.5,37.1,186.3,16.1,8,21.0,1.2222222222222223
bangkok,30.6,68.5,1.33,20.83,22.3,159.0,14.0,7,16.0,1.4242424242424243
bangkok,29.1,77.4,39.26,25.0,30.170588235294115,104.1,8.9,4,27.0,1.1428571428571428
bangkok,29.4,77.8,6.242,12.5,18.4,217.4,18.7,8,20.0,1.625
bangkok,30.9,71.7,1.121,8.33,26.6,212.0,18.1,8,23.0,1.2692307692307692
bangkok,32.2,62.5,0.016,4.17,30.6,214.8,18.5,8,24.0,1.28
bangkok,32.4,61.4,0.0,0.0,31.7,233.7,20.1,8,18.0,1.8235294117647058
bangkok,32.3,61.8,0.61,4.17,25.9,199.5,17.3,8,19.0,1.4482758620689655
bangkok,32.0,65.6,0.0,0.0,25.6,171.3,14.8,7,19.0,1.4482758620689655
bangkok,31.6,63.6,0.015,4.17,25.9,156.2,13.6,6,17.0,1.1851851851851851
bangkok,30.5,68.3,6.539,20.83,42.5,129.3,11.0,6,19.0,1.4482758620689655
bangkok,30.6,71.0,19.561,4.17,29.5,121.9,10.5,6,16.0,1.4242424242424243
bangkok,28.9,76.1,7.543,20.83,37.4,138.9,12.0,6,15.0,2.0
bangkok,29.7,71.0,0.226,4.17,34.6,70.5,6.0,2,16.0,1.4242424242424243
bangkok,30.5,69.6,0.0,0.0,24.5,133.6,11.3,7,18.0,1.8235294117647058
bangkok,30.5,67.9,0.006,4.17,38.5,208.6,18.0,9,22.0,1.6206896551724137
bangkok,29.9,69.2,1.108,4.17,44.6,138.6,11.9,6,15.0,2.0
bangkok,29.7,73.1,7.12,8.33,26.6,134.0,11.4,5,11.0,1.894736842105263
bangkok,30.0,71.1,0.917,8.33,28.4,137.9,11.7,6,18.0,12.0
bangkok,30.5,70.1,0.498,12.5,24.1,152.4,13.1,6,14.0,1.25
bangkok,30.9,69.5,0.032,8.33,26.6,141.6,12.2,6,14.0,1.25
bangkok,30.3,72.4,15.187,8.33,32.8,130.6,11.4,9,12.0,1.125
bangkok,29.1,78.9,1.929,25.0,41.0,78.4,6.7,4,17.0,1.1851851851851851
bangkok,29.7,73.2,0.0,0.0,25.9,139.8,11.9,6,19.0,1.4482758620689655
bangkok,30.9,70.1,5.245,8.33,22.0,207.5,17.9,8,17.0,1.1851851851851851
bangkok,31.4,67.6,0.07,4.17,20.9,210.7,18.1,8,14.0,1.25
bangkok,30.2,71.8,24.133,12.5,24.8,214.8,18.6,8,13.0,2.15625
bangkok,32.3,62.2,0.402,4.17,30.2,252.1,21.8,8,11.0,1.894736842105263
bangkok,31.6,60.1,0.233,8.33,48.2,174.1,15.0,7,13.0,2.15625
bangkok,31.2,60.6,0.585,16.67,53.6,173.4,15.0,7,12.0,1.125
bangkok,31.1,58.7,0.003,8.33,34.2,148.6,12.7,6,17.0,1.1851851851851851
bangkok,31.5,61.0,0.015,4.17,27.7,227.3,19.7,8,17.0,1.0
bangkok,31.5,65.1,2.966,16.67,19.4,212.2,18.2,8,20.0,1.0
bangkok,31.3,67.7,4.096,12.5,25.2,191.6,16.6,8,13.0,2.0
bangkok,31.0,71.0,0.947,20.83,35.3,201.6,17.4,7,19.0,1.0
bangkok,30.2,76.8,3.804,16.67,28.4,127.8,11.2,9,13.0,2.15625
bangkok,30.0,75.1,9.178,12.5,29.2,159.5,13.9,7,16.0,1.4242424242424243
bangkok,29.8,73.7,9.969,16.67,40.0,169.2,14.5,8,8.0,3.5185185185185186
bangkok,29.7,71.4,1.065,16.67,21.2,88.4,7.5,6,13.0,2.15625
bangkok,28.7,79.5,5.156,16.67,21.2,119.9,10.4,5,22.0,1.6206896551724137
bangkok,30.2,70.0,0.41,8.33,23.0,245.5,21.3,8,20.0,1.625
bangkok,31.7,65.1,0.0,0.0,27.4,232.0,20.1,9,18.0,1.8235294117647058
bangkok,30.9,72.9,0.982,16.67,28.4,191.8,16.7,9,9.0,3.342857142857143
bangkok,28.3,83.1,19.356,33.33,26.6,112.5,9.7,7,10.0,1.9230769230769231
bangkok,28.8,79.7,7.529,12.5,27.4,162.6,14.0,7,13.0,2.15625
bangkok,29.4,77.2,23.567,16.67,28.1,112.3,9.8,4,14.0,1.25
bangkok,30.8,69.2,0.0,0.0,26.3,200.5,17.3,8,15.0,2.0
bangkok,31.4,66.6,0.02,4.17,29.2,219.1,19.1,9,11.0,1.894736842105263
bangkok,31.5,61.9,0.678,12.5,50.0,187.5,16.1,7,11.0,1.894736842105263
bangkok,31.5,58.9,0.031,4.17,42.5,220.2,19.1,9,11.0,1.894736842105263
bangkok,31.0,61.2,0.0,0.0,40.3,132.7,11.5,7,13.0,2.15625
bangkok,30.6,61.2,0.15,4.17,47.2,139.5,12.0,6,12.0,1.125
bangkok,30.1,61.5,0.0,0.0,50.0,149.2,12.9,7,11.0,1.894736842105263
bangkok,30.5,60.3,0.024,4.17,42.8,124.0,10.6,5,13.0,2.15625
bangkok,29.7,69.1,7.335,12.5,33.8,152.8,13.2,6,14.0,1.25
bangkok,29.9,72.0,20.352,12.5,29.5,140.3,11.9,6,16.0,1.4242424242424243
bangkok,28.4,83.0,77.308,25.0,27.7,196.4,17.0,8,13.0,2.15625
bangkok,28.5,83.0,20.399,20.83,30.2,174.2,14.9,8,15.0,1.0
bangkok,29.2,75.5,3.57,12.5,29.9,187.6,16.2,10,13.0,14.0
bangkok,30.4,66.4,0.033,4.17,29.9,161.2,13.8,9,13.0,17.0
bangkok,30.9,62.4,0.0,0.0,38.9,184.3,15.9,8,10.0,6.0
bangkok,31.6,58.1,0.0,0.0,38.2,228.7,19.6,9,9.0,13.0
bangkok,30.9,61.0,0.0,0.0,57.6,193.4,16.7,8,11.0,23.0
bangkok,30.8,63.1,0.0,0.0,33.1,174.7,15.1,8,9.0,20.0
bangkok,29.7,72.7,0.179,4.17,41.4,100.4,8.7,5,8.0,32.0
bangkok,29.8,73.8,0.285,12.5,34.6,109.0,9.4,5,9.0,30.0
bangkok,30.5,71.9,0.723,8.33,37.8,141.1,12.4,7,7.0,14.0
bangkok,29.7,76.1,1.996,8.33,36.0,49.5,4.3,3,10.0,1.9230769230769231
bangkok,29.0,80.1,27.24,20.83,50.0,105.7,9.2,5,14.0,3.0
bangkok,29.6,75.0,0.494,8.33,30.6,126.8,11.0,6,12.0,4.0
bangkok,30.3,67.7,0.431,4.17,31.7,178.6,15.6,9,9.0,13.0
bangkok,30.2,69.2,0.329,8.33,34.9,166.4,14.3,7,9.0,3.342857142857143
bangkok,30.1,69.1,2.874,4.17,32.0,130.3,11.4,5,8.0,3.5185185185185186
bangkok,29.6,71.6,0.511,4.17,31.0,122.1,10.7,6,11.0,1.894736842105263
bangkok,29.9,73.3,2.581,8.33,23.8,169.3,14.6,7,17.0,1.1851851851851851
bangkok,30.4,69.0,0.623,16.67,27.4,191.5,16.5,8,16.0,1.4242424242424243
bangkok,30.8,67.6,2.075,12.5,30.2,210.8,18.1,9,11.0,1.894736842105263
bangkok,29.9,71.9,12.678,12.5,28.1,189.4,16.3,7,15.0,2.0
bangkok,30.7,70.6,5.802,8.33,25.6,209.3,18.2,8,13.0,2.15625
bangkok,30.8,70.1,3.077,8.33,31.3,184.1,15.7,8,13.0,2.15625
bangkok,30.0,69.5,0.071,4.17,51.8,152.1,13.1,6,15.0,2.0
bangkok,30.0,68.0,0.0,0.0,32.0,145.8,12.6,5,16.0,1.4242424242424243
bangkok,29.8,66.6,21.719,4.17,51.8,219.7,18.9,8,13.0,2.15625
bangkok,30.6,65.7,0.369,12.5,28.4,215.0,18.7,8,16.0,1.4242424242424243
bangkok,31.6,62.0,0.0,0.0,30.2,217.4,18.7,8,15.0,2.0
bangkok,30.2,70.1,19.969,8.33,31.7,177.5,15.4,8,12.0,1.125
bangkok,28.5,80.9,4.63,25.0,35.385714285714286,146.8,12.7,7,19.0,1.4482758620689655
bangkok,29.3,77.0,19.112,16.67,22.3,176.9,15.2,6,13.0,2.15625
bangkok,28.4,80.3,10.515,12.5,26.3,134.2,11.5,7,10.0,1.9230769230769231
bangkok,28.5,78.6,8.518,12.5,27.0,170.0,14.7,9,14.0,1.25
bangkok,29.0,74.0,10.129,12.5,20.9,188.9,16.2,8,10.0,1.9230769230769231
