name,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,weather,description,icon,stations,PM25,PM10,O3,NO2,SO2,CO
samutprakan,2023-06-29,35.5,27.0,31.3,43.6,30.5,36.9,24.1,66.8,4.492,100,12.5,rain,0.0,0.0,29.5,21.1,200.4,1006.7,46.1,10.0,191.6,16.6,8,60.0,2023-06-29T05:53:22,2023-06-29T18:48:40,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",73.0,,,,,
samutprakan,2023-06-30,34.3,25.6,30.7,43.5,25.6,36.7,24.7,71.2,1.217,100,20.83,rain,0.0,0.0,35.3,18.4,214.5,1005.8,57.1,9.7,201.6,17.4,7,75.0,2023-06-30T05:53:37,2023-06-30T18:48:48,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48457099999,48454099999,48459099999,48420099999",65.0,,,,,
samutprakan,2023-07-01,35.1,26.3,30.4,43.1,26.3,36.8,25.3,74.7,2.81,100,16.67,rain,0.0,0.0,32.8,24.6,176.7,1006.4,54.3,9.7,127.8,11.2,9,75.0,2023-07-01T05:53:54,2023-07-01T18:48:55,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",54.0,,,,,
samutprakan,2023-07-02,33.6,25.8,30.0,41.4,25.8,35.3,24.6,73.8,5.193,100,12.5,rain,0.0,0.0,25.6,32.7,199.6,1007.4,59.5,9.6,159.5,13.9,7,30.0,2023-07-02T05:54:10,2023-07-02T18:49:01,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",41.0,,,,,
samutprakan,2023-07-03,33.0,26.6,29.8,39.6,26.6,34.3,24.2,73.0,8.509,100,16.67,rain,0.0,0.0,37.1,23.5,206.3,1008.4,58.4,9.7,169.2,14.5,8,30.0,2023-07-03T05:54:26,2023-07-03T18:49:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",56.0,,,,,
samutprakan,2023-07-04,32.6,27.6,29.8,39.2,31.5,34.5,23.8,70.7,2.711,100,16.67,rain,0.0,0.0,20.9,19.1,203.8,1008.7,61.6,9.9,88.4,7.5,6,30.0,2023-07-04T05:54:43,2023-07-04T18:49:12,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",68.0,,,,,
samutprakan,2023-07-05,33.6,25.3,28.9,40.4,25.3,32.5,24.2,76.9,2.545,100,16.67,rain,0.0,0.0,23.0,15.4,27.8,1008.4,57.7,9.9,119.9,10.4,5,10.0,2023-07-05T05:55:00,2023-07-05T18:49:16,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",76.0,,,,,
samutprakan,2023-07-06,35.3,26.0,30.3,41.8,26.0,34.2,23.5,68.4,0.109,100,8.33,rain,0.0,0.0,22.3,14.8,234.9,1008.8,47.3,9.9,245.5,21.3,8,30.0,2023-07-06T05:55:17,2023-07-06T18:49:20,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",66.0,,,,,
samutprakan,2023-07-07,36.0,28.6,31.8,44.0,31.7,37.5,23.9,64.1,0.0,0,0.0,rain,0.0,0.0,29.5,20.4,220.0,1008.1,47.3,10.0,232.0,20.1,9,75.0,2023-07-07T05:55:34,2023-07-07T18:49:23,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",66.0,,,,,
samutprakan,2023-07-08,34.4,28.3,30.7,41.7,32.2,37.4,25.2,73.3,1.517,100,16.67,rain,0.0,0.0,30.2,19.1,187.7,1008.2,54.1,9.8,191.8,16.7,9,75.0,2023-07-08T05:55:51,2023-07-08T18:49:24,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",59.0,,,,,
samutprakan,2023-07-09,31.7,26.3,28.1,40.1,26.3,32.7,25.0,83.7,23.709,100,33.33,rain,0.0,0.0,31.3,17.8,148.3,1007.8,55.9,9.5,112.5,9.7,7,30.0,2023-07-09T05:56:08,2023-07-09T18:49:25,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",59.0,,,,,
samutprakan,2023-07-10,32.3,26.0,28.7,39.3,26.0,32.6,24.5,78.7,8.344,100,12.5,rain,0.0,0.0,30.6,19.8,164.4,1008.3,51.9,9.6,162.6,14.0,7,30.0,2023-07-10T05:56:25,2023-07-10T18:49:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",59.0,,,,,
samutprakan,2023-07-11,32.9,26.6,29.5,40.9,26.6,34.8,24.8,76.7,12.871,100,16.67,rain,0.0,0.0,28.4,18.4,176.6,1008.5,55.1,9.9,112.3,9.8,4,60.0,2023-07-11T05:56:43,2023-07-11T18:49:25,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",57.0,,,,,
samutprakan,2023-07-12,34.2,26.6,30.7,42.6,26.6,36.1,24.3,69.8,0.0,0,0.0,,0.0,0.0,26.3,13.6,206.2,1008.5,47.2,10.0,200.5,17.3,8,75.0,2023-07-12T05:57:00,2023-07-12T18:49:23,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",66.0,,,,,
samutprakan,2023-07-13,35.9,27.6,31.4,44.2,31.5,37.0,24.0,65.8,0.041,100,4.17,rain,0.0,0.0,25.2,17.8,238.2,1008.1,40.9,10.0,219.1,19.1,9,75.0,2023-07-13T05:57:17,2023-07-13T18:49:21,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48419099999,48420099999",67.0,,,,,
samutprakan,2023-07-14,35.5,28.0,31.6,41.7,30.8,36.0,22.9,60.9,3.051,100,12.5,rain,0.0,0.0,50.0,22.8,269.2,1008.0,43.2,10.0,187.5,16.1,7,30.0,2023-07-14T05:57:34,2023-07-14T18:49:18,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",65.0,,,,,
samutprakan,2023-07-15,35.3,28.0,31.4,40.9,29.9,35.3,22.0,58.0,0.032,100,4.17,rain,0.0,0.0,42.5,22.8,268.7,1006.6,46.1,10.0,220.2,19.1,9,30.0,2023-07-15T05:57:51,2023-07-15T18:49:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",74.0,,,,,
samutprakan,2023-07-16,33.3,28.8,31.0,39.6,31.5,34.9,22.3,60.3,0.0,0,0.0,,0.0,0.0,41.8,20.9,269.6,1004.9,65.6,10.0,132.7,11.5,7,10.0,2023-07-16T05:58:08,2023-07-16T18:49:08,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",69.0,,,,,
samutprakan,2023-07-17,34.5,28.0,30.7,39.4,30.6,34.0,21.8,59.4,0.785,100,4.17,rain,0.0,0.0,50.8,25.3,264.9,1003.6,69.2,9.9,139.5,12.0,6,10.0,2023-07-17T05:58:25,2023-07-17T18:49:02,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",49.0,,,,,
samutprakan,2023-07-18,32.6,28.0,30.3,37.6,30.2,33.3,21.5,59.6,0.0,0,0.0,rain,0.0,0.0,55.8,27.8,266.9,1004.1,67.9,9.9,149.2,12.9,7,10.0,2023-07-18T05:58:41,2023-07-18T18:48:55,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",58.0,,,,,
samutprakan,2023-07-19,33.7,28.0,30.5,38.3,30.2,33.7,21.7,59.6,0.025,100,4.17,rain,0.0,0.0,40.3,22.9,267.7,1004.4,74.2,9.9,124.0,10.6,5,10.0,2023-07-19T05:58:58,2023-07-19T18:48:48,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",62.0,,,,,
samutprakan,2023-07-20,34.1,26.0,29.6,40.2,26.0,33.2,22.9,68.2,10.381,100,12.5,rain,0.0,0.0,31.3,22.3,247.9,1005.2,76.1,9.4,152.8,13.2,6,10.0,2023-07-20T05:59:14,2023-07-20T18:48:39,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48457099999,48459099999,48420099999",80.0,,,,,
samutprakan,2023-07-21,32.6,27.3,29.6,39.4,30.9,34.5,24.1,73.0,23.538,100,12.5,rain,0.0,0.0,28.4,18.6,216.5,1006.7,58.7,9.8,140.3,11.9,6,30.0,2023-07-21T05:59:30,2023-07-21T18:48:29,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",68.0,,,,,
samutprakan,2023-07-22,32.8,25.0,28.5,41.0,25.0,32.4,24.7,81.3,63.64,100,25.0,rain,0.0,0.0,27.4,17.8,208.5,1008.1,64.8,9.1,207.5,18.0,8,30.0,2023-07-22T05:59:46,2023-07-22T18:48:19,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",67.0,,,,,
samutprakan,2023-07-23,33.0,25.3,28.3,39.9,25.3,32.2,24.8,82.0,11.259,100,20.83,rain,0.0,0.0,31.0,17.4,235.8,1007.8,69.9,8.8,163.8,14.1,8,60.0,2023-07-23T06:00:02,2023-07-23T18:48:07,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",58.0,,,,,
samutprakan,2023-07-24,33.9,25.3,29.2,39.8,25.3,32.3,23.8,74.3,2.302,100,12.5,rain,0.0,0.0,27.7,19.2,231.2,1006.9,54.2,10.0,187.6,16.2,10,30.0,2023-07-24T06:00:17,2023-07-24T18:47:55,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",67.0,,,,,
samutprakan,2023-07-25,33.5,27.6,30.3,39.8,30.5,34.8,23.3,66.4,0.008,100,4.17,rain,0.0,0.0,30.2,21.1,247.4,1007.2,56.8,9.9,161.2,13.8,9,30.0,2023-07-25T06:00:33,2023-07-25T18:47:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",71.0,,,,,
samutprakan,2023-07-26,34.5,28.3,30.8,40.7,30.7,34.9,22.6,62.2,0.0,0,0.0,,0.0,0.0,38.9,25.3,257.2,1007.6,57.1,10.0,184.3,15.9,8,30.0,2023-07-26T06:00:48,2023-07-26T18:47:27,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",69.0,,,,,
samutprakan,2023-07-27,35.2,28.8,31.7,39.8,31.5,35.1,21.7,56.1,0.0,0,0.0,,0.0,0.0,38.9,26.0,278.5,1006.5,61.4,10.0,228.7,19.6,9,60.0,2023-07-27T06:01:02,2023-07-27T18:47:12,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",62.0,,,,,
samutprakan,2023-07-28,34.3,28.3,31.0,39.4,31.5,34.6,21.9,58.8,0.0,0,0.0,,0.0,0.0,57.6,27.2,273.1,1004.8,48.7,10.0,193.4,16.7,8,30.0,2023-07-28T06:01:17,2023-07-28T18:46:56,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",56.0,,,,,
samutprakan,2023-07-29,34.0,29.0,30.8,40.5,32.0,34.9,22.8,62.8,0.0,0,0.0,,0.0,0.0,41.0,24.7,251.2,1004.6,51.8,10.0,174.7,15.1,8,10.0,2023-07-29T06:01:31,2023-07-29T18:46:39,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",61.0,,,,,
samutprakan,2023-07-30,31.7,28.0,29.8,38.0,31.4,35.0,24.1,71.6,0.046,100,4.17,rain,0.0,0.0,41.8,23.5,219.2,1005.1,60.3,10.0,100.4,8.7,5,30.0,2023-07-30T06:01:44,2023-07-30T18:46:21,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",66.0,,,,,
samutprakan,2023-07-31,31.6,28.0,29.8,38.7,32.1,35.1,24.3,72.8,0.304,100,12.5,rain,0.0,0.0,37.8,20.4,200.3,1006.6,70.0,9.9,109.0,9.4,5,30.0,2023-07-31T06:01:58,2023-07-31T18:46:03,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",65.0,,,,,
samutprakan,2023-08-01,33.3,28.0,30.4,40.7,31.9,36.4,24.7,71.7,1.567,100,8.33,rain,0.0,0.0,37.8,24.0,194.0,1006.7,53.1,10.0,141.1,12.4,7,60.0,2023-08-01T06:02:11,2023-08-01T18:45:43,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",66.0,,,,,
samutprakan,2023-08-02,32.0,28.0,29.7,38.7,31.2,35.6,24.8,75.4,1.146,100,8.33,rain,0.0,0.0,30.2,22.8,197.2,1007.3,60.5,9.8,49.5,4.3,3,30.0,2023-08-02T06:02:24,2023-08-02T18:45:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",75.0,,,,,
samutprakan,2023-08-03,32.5,25.6,29.0,39.3,25.6,33.9,24.8,78.9,26.75,100,20.83,rain,0.0,0.0,50.0,21.6,223.4,1007.5,66.2,9.2,105.7,9.2,5,30.0,2023-08-03T06:02:36,2023-08-03T18:45:01,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",84.0,,,,,
samutprakan,2023-08-04,32.3,27.5,29.7,38.6,31.3,34.6,24.1,72.5,0.945,100,8.33,rain,0.0,0.0,33.8,21.7,216.5,1009.6,55.4,9.5,126.8,11.0,6,30.0,2023-08-04T06:02:48,2023-08-04T18:44:39,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",75.0,,,,,
samutprakan,2023-08-05,33.6,27.0,30.3,39.6,29.9,34.8,23.3,66.9,0.077,100,4.17,rain,0.0,0.0,34.2,22.9,210.6,1010.3,54.1,10.0,178.6,15.6,9,30.0,2023-08-05T06:03:00,2023-08-05T18:44:16,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",74.0,,,,,
samutprakan,2023-08-06,33.3,28.5,30.3,39.7,31.7,35.3,23.7,67.9,0.081,100,8.33,rain,0.0,0.0,41.0,22.3,220.4,1008.6,50.2,9.9,166.4,14.3,7,30.0,2023-08-06T06:03:11,2023-08-06T18:43:52,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",67.0,,,,,
samutprakan,2023-08-07,32.3,27.6,30.2,38.3,30.7,35.0,23.5,67.9,0.51,100,4.17,rain,0.0,0.0,37.1,21.6,216.7,1007.2,49.0,9.9,130.3,11.4,5,30.0,2023-08-07T06:03:22,2023-08-07T18:43:27,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48419099999,48420099999",63.0,,,,,
samutprakan,2023-08-08,33.7,26.6,30.0,41.0,26.6,34.7,23.7,69.3,0.127,100,4.17,rain,0.0,0.0,38.2,25.9,213.5,1007.8,49.8,9.9,122.1,10.7,6,30.0,2023-08-08T06:03:33,2023-08-08T18:43:02,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",64.0,,,,,
samutprakan,2023-08-09,33.4,27.3,30.0,41.4,30.5,34.9,23.9,70.2,1.255,100,8.33,rain,0.0,0.0,28.4,21.6,210.0,1009.2,53.9,9.9,169.3,14.6,7,30.0,2023-08-09T06:03:43,2023-08-09T18:42:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",74.0,,,,,
samutprakan,2023-08-10,34.5,26.6,30.4,42.7,26.6,35.2,23.8,68.6,0.875,100,16.67,rain,0.0,0.0,28.4,21.5,218.8,1008.9,46.7,10.6,192.4,16.5,8,60.0,2023-08-10T06:03:53,2023-08-10T18:42:08,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,remote,48459099999,48420099999",79.0,,,,,
samutprakan,2023-08-11,34.4,28.0,30.9,41.5,30.8,35.8,23.5,65.6,0.532,100,12.5,rain,0.0,0.0,31.7,21.0,227.3,1007.6,41.8,10.0,210.8,18.1,9,30.0,2023-08-11T06:04:03,2023-08-11T18:41:40,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",66.0,,,,,
samutprakan,2023-08-12,34.1,26.6,30.1,41.3,26.6,34.9,23.8,70.1,11.885,100,12.5,rain,0.0,0.0,26.3,21.0,225.8,1007.0,54.4,9.8,189.4,16.3,7,30.0,2023-08-12T06:04:12,2023-08-12T18:41:11,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",75.0,,,,,
samutprakan,2023-08-13,34.7,27.8,30.7,42.5,31.0,36.3,24.2,69.3,1.139,100,8.33,rain,0.0,0.0,25.2,22.9,227.1,1006.6,48.4,10.0,209.3,18.2,8,30.0,2023-08-13T06:04:21,2023-08-13T18:40:42,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",70.0,,,,,
samutprakan,2023-08-14,34.6,28.0,30.8,42.1,31.4,36.6,24.4,69.5,8.132,100,8.33,rain,0.0,0.0,30.2,31.0,226.6,1006.6,44.9,9.8,184.1,15.7,8,30.0,2023-08-14T06:04:29,2023-08-14T18:40:12,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",75.0,,,,,
samutprakan,2023-08-15,33.6,27.0,30.1,41.1,29.4,34.6,23.4,68.4,0.215,100,4.17,rain,0.0,0.0,51.8,28.5,220.1,1007.3,49.8,9.8,152.1,13.1,6,30.0,2023-08-15T06:04:37,2023-08-15T18:39:41,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",79.0,,,,,
samutprakan,2023-08-16,33.3,27.0,30.1,39.9,29.3,34.4,23.2,67.3,0.0,0,0.0,rain,0.0,0.0,28.1,17.2,228.8,1007.6,49.4,9.8,145.8,12.6,5,10.0,2023-08-16T06:04:45,2023-08-16T18:39:09,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",70.0,,,,,
samutprakan,2023-08-17,34.3,25.9,29.6,39.8,25.9,32.8,22.5,66.6,14.176,100,4.17,rain,0.0,0.0,51.8,24.3,239.5,1007.9,51.4,9.9,219.7,18.9,8,10.0,2023-08-17T06:04:52,2023-08-17T18:38:37,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",71.0,,,,,
samutprakan,2023-08-18,35.7,26.6,30.6,41.4,26.6,34.7,22.9,64.9,0.413,100,12.5,rain,0.0,0.0,32.0,21.7,259.0,1006.9,42.9,9.9,214.4,18.6,8,60.0,2023-08-18T06:05:00,2023-08-18T18:38:04,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",77.0,,,,,
samutprakan,2023-08-19,36.1,28.0,31.7,41.6,30.2,36.1,22.7,60.0,0.0,0,0.0,rain,0.0,0.0,25.9,21.5,276.0,1006.1,41.4,10.0,217.4,18.7,8,60.0,2023-08-19T06:05:06,2023-08-19T18:37:30,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",76.0,,,,,
samutprakan,2023-08-20,35.3,25.3,30.3,42.1,25.3,34.6,23.5,68.0,35.6,100,8.33,rain,0.0,0.0,31.7,19.2,231.3,1005.5,53.3,9.8,177.5,15.4,8,30.0,2023-08-20T06:05:13,2023-08-20T18:36:56,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",79.0,,,,,
samutprakan,2023-08-21,33.0,25.6,28.7,41.1,25.6,32.6,24.5,78.5,4.146,100,25.0,rain,0.0,0.0,21.2,24.1,180.1,1006.5,50.5,9.5,146.8,12.7,7,30.0,2023-08-21T06:05:19,2023-08-21T18:36:21,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",64.0,,,,,
samutprakan,2023-08-22,32.6,26.6,29.4,40.1,26.6,34.0,24.4,75.8,8.252,100,16.67,rain,0.0,0.0,24.1,20.9,209.8,1007.6,54.3,9.6,176.9,15.2,6,30.0,2023-08-22T06:05:24,2023-08-22T18:35:46,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",69.0,,,,,
samutprakan,2023-08-23,32.6,25.6,28.7,39.6,25.6,32.5,24.2,77.8,8.177,100,12.5,rain,0.0,0.0,27.7,23.5,225.4,1007.4,55.6,9.5,134.2,11.5,7,30.0,2023-08-23T06:05:30,2023-08-23T18:35:10,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",67.0,,,,,
samutprakan,2023-08-24,33.3,26.7,28.8,40.6,29.2,33.1,24.0,76.1,10.334,100,12.5,rain,0.0,0.0,27.4,20.5,236.2,1007.4,54.0,9.8,170.0,14.7,9,30.0,2023-08-24T06:05:35,2023-08-24T18:34:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48457099999,48459099999,48420099999",66.0,,,,,
samutprakan,2023-08-25,33.5,26.0,29.2,40.4,26.0,32.6,23.5,72.2,12.689,100,12.5,rain,0.0,0.0,17.6,24.2,242.6,1007.7,60.9,10.0,188.9,16.2,8,30.0,2023-08-25T06:05:40,2023-08-25T18:33:56,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999,48460099999",66.0,,,,,
samutprakan,2023-08-26,33.8,26.9,29.7,40.7,30.0,34.2,23.9,72.2,0.269,100,12.5,rain,0.0,0.0,19.1,23.5,247.1,1007.9,46.9,10.0,152.6,13.3,9,30.0,2023-08-26T06:05:44,2023-08-26T18:33:18,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",73.0,,,,,
samutprakan,2023-08-27,34.6,27.6,30.8,40.7,30.0,35.0,22.8,62.8,0.0,0,0.0,,0.0,0.0,25.2,17.9,263.7,1006.9,44.5,10.0,172.4,14.8,7,10.0,2023-08-27T06:05:48,2023-08-27T18:32:40,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48429099999,E4214,48455099999,VTBS,VTBD,48453099999,48456099999,48454099999,48459099999,48420099999",72.0,,,,,
